entity_id,entity_type,issues,status
google/gemma-3-1b-pt,Model,user_published_model;model_defined_for;model_cites_paper;model_cites_paper;model_cites_paper;model_cites_paper;model_cites_paper;model_cites_paper;model_cites_paper;model_cites_paper;model_cites_paper;model_cites_paper;model_cites_paper;model_cites_paper;model_cites_paper;model_cites_paper;model_cites_paper;model_cites_paper;model_cites_paper;model_cites_paper;model_cites_paper;model_cites_paper;model_cites_paper;model_cites_paper;model_cites_paper;model_cites_paper;model_cites_paper;model_cites_paper;model_cites_paper;model_cites_paper,ok
NeverSleep/Noromaid-7b-v0.2,Model,created_user_node;user_published_model;model_defined_for,ok
athirdpath/NSFW_DPO_Noromaid-7b,Model,created_user_node;user_published_model;model_defined_for;created_dataset_stub;model_trained_on;model_trained_on,ok
openchat/openchat_3.5,Model,user_published_model;model_defined_for;model_trained_on;model_trained_on;model_trained_on;model_trained_on;model_trained_on;created_dataset_stub;model_trained_on;model_trained_on;model_trained_on;model_trained_on;created_dataset_stub;model_trained_on;model_cites_paper;model_cites_paper,ok
google/gemma-4-26B-A4B,Model,user_published_model;model_defined_for,ok
mlabonne/Qwen3-1.7B-abliterated,Model,user_published_model;model_defined_for,ok
UnfilteredAI/DAN-Qwen3-1.7B,Model,created_user_node;user_published_model;model_defined_for,ok
openai/whisper-large-v3-turbo,Model,user_published_model;model_defined_for;created_paper_stub;model_cites_paper,ok
NovaSky-AI/Sky-T1-32B-Preview,Model,user_published_model;model_defined_for;model_trained_on;model_trained_on;model_trained_on;created_paper_stub;model_cites_paper,ok
Qwen/QwQ-32B-Preview,Model,user_published_model;model_defined_for;model_cites_paper,ok
google-bert/bert-base-multilingual-cased,Model,user_published_model;model_defined_for;model_trained_on;model_cites_paper,ok
Pinkstack/Fijik1.5-2.6b-a380m-base,Model,user_published_model;model_defined_for;model_trained_on,ok
allenai/OLMoE-1B-7B-0125-DPO,Model,user_published_model;model_defined_for;created_dataset_stub;model_trained_on;model_cites_paper;model_cites_paper,ok
meta-llama/Meta-Llama-3-70B,Model,user_published_model;model_defined_for,ok
mistralai/Mistral-Nemo-Base-2407,Model,user_published_model,ok
Qwen/Qwen3.5-2B-Base,Model,user_published_model;model_defined_for,ok
PaddlePaddle/PaddleOCR-VL,Model,created_user_node;user_published_model;model_defined_for;created_paper_stub;model_cites_paper,ok
DavidAU/Qwen3-4B-Thinking-2507-Gemini-3-Pro-Preview-High-Reasoning-Distill-Heretic-Abliterated,Model,user_published_model;model_defined_for,ok
DavidAU/Qwen3-4B-Instruct-2507-Polaris-Alpha-Distill-Heretic-Abliterated,Model,user_published_model;model_defined_for,ok
TeichAI/Qwen3-4B-Instruct-2507-Claude-Opus-3-Distill,Model,user_published_model;model_defined_for;created_dataset_stub;model_trained_on,ok
nightmedia/Qwen3-4B-Agent,Model,user_published_model;model_defined_for,ok
FutureMa/Eva-4B,Model,created_user_node;user_published_model;model_defined_for;created_paper_stub;model_cites_paper,ok
nightmedia/Qwen3-4B-Agent-Eva,Model,user_published_model;model_defined_for,ok
huihui-ai/Huihui-Qwen3-4B-Thinking-2507-abliterated,Model,user_published_model;model_defined_for,ok
zjunlp/knowlm-13b-base-v1.0,Model,user_published_model;model_defined_for,ok
andrijdavid/Marcoroni-7B-v3-GGUF,Model,user_published_model;model_defined_for,ok
EmbeddedLLM/Mistral-7B-Merge-14-v0.1,Model,created_user_node;user_published_model;model_defined_for,ok
mlabonne/Beagle14-7B,Model,user_published_model;model_defined_for,ok
catallama/CataLlama-v0.2-Instruct-SFT,Model,user_published_model;model_defined_for;model_trained_on,ok
eunyounglee/GPT-NeoX-1.3B-viet-final,Model,created_user_node;user_published_model;model_defined_for,ok
microsoft/MiniLM-L12-H384-uncased,Model,user_published_model;model_defined_for;model_cites_paper;created_paper_stub;model_cites_paper,ok
inceptionai/jais-30b-v1,Model,user_published_model;model_defined_for;model_cites_paper,ok
ByteDance-Seed/Seed-Coder-8B-Instruct,Model,user_published_model;model_defined_for;model_cites_paper,ok
google/gemma-2-27b-it,Model,user_published_model;model_defined_for;model_cites_paper;model_cites_paper;model_cites_paper;model_cites_paper;model_cites_paper;model_cites_paper;model_cites_paper;model_cites_paper;model_cites_paper;model_cites_paper;model_cites_paper;model_cites_paper;model_cites_paper;model_cites_paper;model_cites_paper;model_cites_paper;model_cites_paper;model_cites_paper;model_cites_paper;model_cites_paper;model_cites_paper;model_cites_paper;model_cites_paper,ok
mistralai/Ministral-3-3B-Base-2512,Model,user_published_model;model_cites_paper,ok
Qwen/Qwen3-Coder-Next,Model,user_published_model;model_defined_for,ok
LGAI-EXAONE/EXAONE-4.0-32B,Model,user_published_model;model_defined_for;model_cites_paper,ok
EleutherAI/pythia-160m,Model,user_published_model;model_defined_for;model_trained_on;model_cites_paper;model_cites_paper;model_cites_paper,ok
coder3101/Qwen3.5-27B-heretic,Model,user_published_model;model_defined_for,ok
fblgit/UNA-TheBeagle-7b-v1,Model,user_published_model;model_defined_for;created_dataset_stub;model_trained_on,ok
LucciAI/openchat-3.5-0106-function-calling,Model,created_user_node;user_published_model;model_defined_for,ok
dphn/dolphin-2.6-mistral-7b-dpo-laser,Model,user_published_model;model_defined_for;model_trained_on;model_trained_on;model_trained_on;model_trained_on;model_trained_on;model_trained_on;model_trained_on;created_paper_stub;model_cites_paper,ok
nativemind/shridhar_8k,Model,user_published_model;model_defined_for;model_cites_paper,ok
mobilint/YOLO11l-seg,Model,created_user_node;user_published_model;model_defined_for,ok
Sao10K/L3-8B-Stheno-v3.2,Model,created_user_node;user_published_model;model_defined_for;created_dataset_stub;model_trained_on;created_dataset_stub;model_trained_on;created_dataset_stub;model_trained_on;created_dataset_stub;model_trained_on,ok
prithivMLmods/Triangulum-10B,Model,user_published_model;model_defined_for,ok
Kukedlc/NeuralExperiment-7b-dare-ties,Model,user_published_model;model_defined_for,ok
Qwen/Qwen3.5-35B-A3B-Base,Model,user_published_model;model_defined_for,ok
allenai/Olmo-3-7B-Think-DPO,Model,user_published_model;model_defined_for;created_dataset_stub;model_trained_on;model_cites_paper,ok
trendmicro-ailab/Llama-Primus-Merged,Model,user_published_model;model_defined_for;model_trained_on;model_trained_on;model_trained_on;model_cites_paper;created_paper_stub;model_cites_paper;model_cites_paper;model_cites_paper;model_cites_paper;model_cites_paper,ok
Qwen/Qwen3.5-4B-Base,Model,user_published_model;model_defined_for,ok
minchyeom/Qwaifu,Model,created_user_node;user_published_model;model_defined_for,ok
ertghiu256/qwen3-math-reasoner,Model,user_published_model,ok
ertghiu256/qwen3-multi-reasoner,Model,user_published_model;model_defined_for;model_trained_on;created_dataset_stub;model_trained_on;created_dataset_stub;model_trained_on;created_dataset_stub;model_trained_on;model_cites_paper,ok
ertghiu256/qwen-3-4b-mixture-of-thought,Model,user_published_model;model_trained_on;created_dataset_stub;model_trained_on,ok
POLARIS-Project/Polaris-4B-Preview,Model,user_published_model,ok
Tesslate/UIGEN-T3-4B-Preview-MAX,Model,user_published_model;model_defined_for,ok
ertghiu256/deepseek-r1-0528-distilled-qwen3,Model,user_published_model;model_defined_for;model_trained_on;created_dataset_stub;model_trained_on,ok
ValiantLabs/Qwen3-4B-ShiningValiant3,Model,user_published_model;model_defined_for;model_trained_on;model_trained_on;model_trained_on,ok
ertghiu256/Qwen3-Hermes-4b,Model,user_published_model;model_trained_on;model_trained_on,ok
inclusionAI/Ling-mini-base-2.0,Model,user_published_model;model_cites_paper,ok
zai-org/GLM-4-32B-Base-0414,Model,user_published_model;model_defined_for,ok
lolnoyarite/Mistral-Small-24B-Base-2501-ChatML-Q3_K_S-GGUF,Model,created_user_node;user_published_model,ok
allenai/Olmo-3-32B-Think-DPO,Model,user_published_model;model_defined_for;created_dataset_stub;model_trained_on;model_cites_paper,ok
inclusionAI/Ling-mini-base-2.0-20T,Model,user_published_model;model_cites_paper,ok
Qwen/Qwen2-7B,Model,user_published_model;model_defined_for,ok
TheBloke/StellarBright-GGUF,Model,user_published_model;model_defined_for,ok
meta-llama/Llama-2-70b,Model,user_published_model;model_defined_for;model_cites_paper,ok
lightonai/LateOn-Code-edge-pretrain,Model,user_published_model;model_defined_for;created_dataset_stub;model_trained_on;model_cites_paper;model_cites_paper;model_cites_paper;model_cites_paper,ok
microsoft/deberta-v3-small,Model,user_published_model;model_defined_for;created_paper_stub;model_cites_paper;model_cites_paper,ok
meta-llama/Llama-Guard-3-1B,Model,user_published_model;model_defined_for;created_paper_stub;model_cites_paper;created_paper_stub;model_cites_paper;created_paper_stub;model_cites_paper;created_paper_stub;model_cites_paper;created_paper_stub;model_cites_paper,ok
bigscience/bloom-7b1,Model,user_published_model;model_defined_for;model_cites_paper;model_cites_paper;model_cites_paper,ok
MultiverseComputingCAI/HyperNova-60B,Model,user_published_model;model_defined_for,ok
nvidia/NVIDIA-Nemotron-Nano-12B-v2-Base,Model,user_published_model;model_defined_for;model_trained_on;model_trained_on;model_trained_on;model_trained_on;model_trained_on;model_cites_paper,ok
NousResearch/Hermes-2-Pro-Llama-3-8B,Model,user_published_model;model_defined_for;model_trained_on,ok
maldv/badger-lambda-llama-3-8b,Model,user_published_model;model_defined_for,ok
maldv/llama-3-fantasy-writer-8b,Model,user_published_model;model_defined_for,ok
google/siglip-so400m-patch14-384,Model,user_published_model;model_defined_for;created_paper_stub;model_cites_paper;model_cites_paper;model_cites_paper,ok
flax-community/indonesian-roberta-base,Model,user_published_model;model_defined_for;model_trained_on;model_cites_paper,ok
google/gemma-3-27b-pt,Model,user_published_model;model_defined_for;model_cites_paper;model_cites_paper;model_cites_paper;model_cites_paper;model_cites_paper;model_cites_paper;model_cites_paper;model_cites_paper;model_cites_paper;model_cites_paper;model_cites_paper;model_cites_paper;model_cites_paper;model_cites_paper;model_cites_paper;model_cites_paper;model_cites_paper;model_cites_paper;model_cites_paper;model_cites_paper;model_cites_paper;model_cites_paper;model_cites_paper;model_cites_paper;model_cites_paper;model_cites_paper;model_cites_paper;model_cites_paper,ok
google/t5-v1_1-base,Model,user_published_model;model_trained_on;model_cites_paper;model_cites_paper,ok
Undi95/Llama3-Unholy-8B-OAS,Model,user_published_model;model_defined_for,ok
TheDrummer/Llama-3SOME-8B-v2,Model,created_user_node;user_published_model;model_defined_for,ok
vicgalle/Humanish-Roleplay-Llama-3.1-8B,Model,user_published_model;model_defined_for;created_dataset_stub;model_trained_on;created_dataset_stub;model_trained_on,ok
Orenguteng/Llama-3.1-8B-Lexi-Uncensored-V2,Model,user_published_model;model_defined_for,ok
vicgalle/Roleplay-Hermes-3-Llama-3.1-8B,Model,user_published_model;model_defined_for;model_trained_on;model_trained_on,ok
Solshine/reflection-llama-3.1-8B-Solshine-Full,Model,created_user_node;user_published_model;model_defined_for,ok
ArliAI/Llama-3.1-8B-ArliAI-RPMax-v1.3,Model,user_published_model,ok
Nitral-AI/Poppy_Porpoise-0.72-L3-8B,Model,created_user_node;user_published_model;model_defined_for,ok
bluuwhale/L3-SthenoMaidBlackroot-8B-V1,Model,created_user_node;user_published_model;model_defined_for;model_cites_paper,ok
Sao10K/L3-8B-Niitama-v1,Model,user_published_model;model_defined_for,ok
Sao10K/Llama-3.1-8B-Stheno-v3.4,Model,user_published_model;created_dataset_stub;model_trained_on;created_dataset_stub;model_trained_on,ok
Skywork/Skywork-Critic-Llama-3.1-8B,Model,user_published_model;model_defined_for;created_paper_stub;model_cites_paper,ok
MathGenie/MathCoder2-Llama-3-8B,Model,created_user_node;user_published_model;model_defined_for;created_dataset_stub;model_trained_on;created_paper_stub;model_cites_paper,ok
mergekit-community/L3.1-Athena-b-8B,Model,user_published_model;model_defined_for;model_cites_paper,ok
mergekit-community/L3.1-Athena-c-8B,Model,user_published_model;model_defined_for;model_cites_paper,ok
h2oai/h2o-danube-1.8b-chat,Model,created_user_node;user_published_model;model_defined_for;model_trained_on;model_trained_on;model_trained_on;model_trained_on;created_dataset_stub;model_trained_on;created_dataset_stub;model_trained_on;model_trained_on;created_paper_stub;model_cites_paper,ok
SicariusSicariiStuff/Impish_Nemo_12B,Model,created_user_node;user_published_model;created_dataset_stub;model_trained_on,ok
tiiuae/Falcon3-7B-Base,Model,user_published_model;model_defined_for,ok
allenai/OLMo-2-0425-1B-RLVR1,Model,user_published_model;model_defined_for;created_dataset_stub;model_trained_on;model_cites_paper;model_cites_paper,ok
alamios/Qwenstral-Small-3.1-0.5B,Model,user_published_model;model_defined_for,ok
LiquidAI/LFM2.5-1.2B-Base,Model,user_published_model;model_defined_for;model_cites_paper,ok
Salesforce/blip2-opt-2.7b,Model,user_published_model;model_defined_for;model_cites_paper,ok
unsloth/Qwen3-0.6B-unsloth-bnb-4bit,Model,user_published_model;model_defined_for,ok
01-ai/Yi-9B-200K,Model,user_published_model;model_defined_for;model_cites_paper;model_cites_paper;model_cites_paper,ok
unsloth/Devstral-Small-2507,Model,user_published_model;model_defined_for,ok
ibm-granite/granite-3.0-8b-base,Model,user_published_model;model_defined_for;model_cites_paper,ok
FourOhFour/Vapor_v2_7B,Model,created_user_node;user_published_model;model_defined_for,ok
WhiteRabbitNeo/WhiteRabbitNeo-2.5-Qwen-2.5-Coder-7B,Model,user_published_model;model_defined_for,ok
bunnycore/Qwen2.5-7B-HyperMix,Model,user_published_model;model_defined_for;created_paper_stub;model_cites_paper;model_cites_paper,ok
bunnycore/Qwen-2.5-7b-TitanFusion-v5-Exp,Model,user_published_model;model_defined_for;model_cites_paper,ok
fblgit/cybertron-v4-qw7B-MGS,Model,user_published_model;model_defined_for;created_dataset_stub;model_trained_on;model_cites_paper;created_paper_stub;model_cites_paper;model_cites_paper,ok
jeffmeloy/Qwen2.5-7B-nerd-uncensored-v1.0,Model,created_user_node;user_published_model;model_defined_for,ok
Etherll/Qwen2.5-7B-della-test,Model,created_user_node;user_published_model;model_defined_for,ok
trend-cybertron/Llama-Primus-Nemotron-70B-Base,Model,user_published_model;model_defined_for;model_trained_on;model_trained_on;model_cites_paper;model_cites_paper;model_cites_paper;model_cites_paper,ok
Qwen/Qwen3.5-9B-Base,Model,user_published_model;model_defined_for,ok
google/gemma-3n-E4B-it,Model,user_published_model;model_defined_for;model_cites_paper;model_cites_paper;model_cites_paper;model_cites_paper;model_cites_paper;model_cites_paper;model_cites_paper;model_cites_paper;model_cites_paper;model_cites_paper;model_cites_paper;model_cites_paper;model_cites_paper;model_cites_paper;model_cites_paper;model_cites_paper;model_cites_paper,ok
qingy2024/Qwen3-VLTO-1.7B-Instruct,Model,user_published_model;model_defined_for,ok
janhq/Jan-v3-4B-base-instruct,Model,user_published_model;model_defined_for,ok
DavidAU/gemma-3-1b-it-heretic-abliterated-uncensored,Model,user_published_model;model_defined_for,ok
DavidAU/gemma-3-1b-it-heretic-extreme-uncensored-abliterated,Model,user_published_model;model_defined_for,ok
coder3101/gemma-3-1b-it-heretic,Model,user_published_model;model_defined_for;model_cites_paper;model_cites_paper;model_cites_paper;model_cites_paper;model_cites_paper;model_cites_paper;model_cites_paper;model_cites_paper;model_cites_paper;model_cites_paper;model_cites_paper;model_cites_paper;model_cites_paper;model_cites_paper;model_cites_paper;model_cites_paper;model_cites_paper;model_cites_paper;model_cites_paper;model_cites_paper;model_cites_paper;model_cites_paper;model_cites_paper;model_cites_paper;model_cites_paper;model_cites_paper;model_cites_paper;model_cites_paper,ok
hereticness/heretic_Genuine-1B,Model,created_user_node;user_published_model;model_defined_for,ok
hereticness/heretic_Rewiz-Gemma3-1B,Model,user_published_model;model_defined_for,ok
hereticness/heretic_DevilsAdvocate-1B,Model,user_published_model;model_defined_for,ok
Roman0/gemma-3-1b-it-heretic,Model,user_published_model;model_defined_for;model_cites_paper;model_cites_paper;model_cites_paper;model_cites_paper;model_cites_paper;model_cites_paper;model_cites_paper;model_cites_paper;model_cites_paper;model_cites_paper;model_cites_paper;model_cites_paper;model_cites_paper;model_cites_paper;model_cites_paper;model_cites_paper;model_cites_paper;model_cites_paper;model_cites_paper;model_cites_paper;model_cites_paper;model_cites_paper;model_cites_paper;model_cites_paper;model_cites_paper;model_cites_paper;model_cites_paper;model_cites_paper,ok
